time, joy, sadness, disgust, contempt, anger, fear, surprise, valence, engagement,smile, innerBrowRaise, browRaise, browFurrow, noseWrinkle, upperLipRaise, lipCornerDepressor, chinRaise, lipPucker, lipPress, lipSuck, mouthOpen, smirk, eyeClosure, attention, lidTighten, jawDrop, dimpler, eyeWiden, cheekRaise, lipStretch,interocularDistance,pitch,roll,yaw,Right_Top_Jaw_x,Right_Top_Jaw_y,Right_Jaw_Angle_x,Right_Jaw_Angle_y,Tip_of_Chin_x,Tip_of_Chin_y,Left_Jaw_Angle_x,Left_Jaw_Angle_y,Left_Top_Jaw_x,Left_Top_Jaw_y,Outer_Right_Brow_Corner_x,Outer_Right_Brow_Corner_y,Right_Brow_Center_x,Right_Brow_Center_y,Inner_Right_Brow_Corner_x,Inner_Right_Brow_Corner_y,Inner_Left_Brow_Corner_x,Inner_Left_Brow_Corner_y,Left_Brow_Center_x,Left_Brow_Center_y,Outer_Left_Brow_Corner_x,Outer_Left_Brow_Corner_y,Nose_Root_x,Nose_Root_y,Nose_Tip_x,Nose_Tip_y,Nose_Lower_Right_Boundary_x,Nose_Lower_Right_Boundary_y,Nose_Bottom_Boundary_x,Nose_Bottom_Boundary_y,Nose_Lower_Left_Boundary_x,Nose_Lower_Left_Boundary_y,Outer_Right_Eye_x,Outer_Right_Eye_y,Inner_Right_Eye_x,Inner_Right_Eye_y,Inner_Left_Eye_x,Inner_Left_Eye_y,Outer_Left_Eye_x,Outer_Left_Eye_y,Right_Lip_Corner_x,Right_Lip_Corner_y,Right_Apex_Upper_Lip_x,Right_Apex_Upper_Lip_y,Upper_Lip_Center_x,Upper_Lip_Center_y,Left_Apex_Upper_Lip_x,Left_Apex_Upper_Lip_y,Left_Lip_Corner_x,Left_Lip_Corner_y,Left_Edge_Lower_Lip_x,Left_Edge_Lower_Lip_y,Lower_Lip_Center_x,Lower_Lip_Center_y,Right_Edge_Lower_Lip_x,Right_Edge_Lower_Lip_y,Bottom_Upper_Lip_x,Bottom_Upper_Lip_y,Top_Lower_Lip_x,Top_Lower_Lip_y,Upper_Corner_Right_Eye_x,Upper_Corner_Right_Eye_y,Lower_Corner_Right_Eye_x,Lower_Corner_Right_Eye_y,Upper_Corner_Left_Eye_x,Upper_Corner_Left_Eye_y,Lower_Corner_Left_Eye_x,Lower_Corner_Left_Eye_y,mouth opening, mouth slant
2.466666667,18.64600754,0.000370364,0.013593792,0.002853127,7.60117E-05,9.50944E-05,0.284143686,56.24894333,0.031947214,0.005725029,9.42E-07,0.000768896,0.023567921,0.000184993,0.00241472,0.022201167,0.002756118,0.000268536,12.74502563,0.039424852,0.092220306,94.45762634,1.405627131,3.491945267,0.019786643,0.001052128,0.075954065,0.002984976,64.95349884,-11.98336506,9.468652725,7.821358204,95.73844147,72.4436264,105.6592789,107.3124695,129.3355255,132.0521698,162.1291656,116.7252121,180.7841949,83.37579346,104.9412994,32.98550034,116.9483032,30.19237518,129.2606659,35.70071411,148.343277,37.30710983,164.1038818,33.91376877,177.6160431,40.52344131,136.5404968,51.35539246,132.4586639,77.11845398,122.0381241,80.81887817,132.0668793,84.89147186,143.8751678,83.61566162,106.2724991,49.74140549,124.2656174,52.37493515,151.1145172,54.70178223,171.0004425,55.1497612,113.7249451,98.04695129,126.4685287,91.63704681,130.9210968,93.9078064,136.0737762,92.70664978,150.3858795,101.8615799,141.5752411,109.9898682,129.4062805,112.7557144,119.6266174,107.3099289,130.2012634,99.86808014,130.2453003,102.9165802,115.2200546,50.26615524,114.7950439,53.34321213,160.9455261,54.30392838,160.6237488,56.9683609,0.082716019,-1.184487945,,
2.533333333,1.17255342,0.001169587,0.046938196,0.011296842,0.000271867,0.000309917,0.307403982,37.91369629,0.031072661,0.009357451,1.13196E-06,0.001637902,0.021511693,0.000246223,0.002737078,0.03481821,0.000689165,0.000421022,14.91305351,0.049294572,99.97824097,92.80127716,1.005113959,4.71891737,0.01728596,0.002193564,0.043818947,0.00336326,63.91527557,-11.16532803,10.07239056,9.217220306,96.63013458,73.60684967,105.9468613,108.2104416,129.4365387,133.5138702,162.8350067,117.884079,181.5087433,83.99134064,104.6657944,33.04914856,116.8322601,29.54046249,129.1390839,35.45369339,147.7191315,37.35308075,163.8871155,34.04344177,177.5714874,41.15558624,136.391983,51.18131638,132.1566467,77.5359726,122.2373886,81.0355835,131.7106781,84.93904114,143.0594788,84.21382904,107.1902771,49.44133377,124.5282364,52.08802032,151.6340027,54.99463272,170.843338,55.22497559,113.3395309,98.49092102,126.1594849,91.69773102,130.9337769,93.85264587,136.2240906,92.89645386,150.5987244,102.8901672,141.6125488,110.7611618,129.2071228,113.3562393,119.1979446,107.74823,130.3094025,99.81268311,129.8197632,103.8927307,115.7858276,49.85907745,115.3229141,52.71751022,161.1361237,54.37974167,160.9355469,56.93278122,0.10952935,-1.575497102,,
2.6,0.073661104,0.003456285,0.149365693,0.041005794,0.000896124,0.00093344,0.330392778,20.72890472,0.028276533,0.013501389,1.28296E-06,0.004191865,0.016677979,0.000350547,0.002442955,0.061966591,0.000264085,0.000560344,16.76490593,0.055210039,99.97761536,92.29750061,0.715155303,6.012906551,0.014338314,0.004471808,0.027201325,0.004010322,64.63256836,-11.48561096,10.07047081,9.582640648,96.4362793,73.57054138,105.8659286,108.1870804,129.5083771,133.0086823,163.2107391,117.2859039,181.705368,83.98279572,104.3650131,32.79459,116.5365982,29.63988304,128.9281616,35.62558365,147.9282684,37.50168228,163.9985657,34.38137054,177.6175385,41.13212204,136.166153,51.40538406,131.66922,77.56907654,121.6929703,81.1109314,131.3095551,85.00998688,142.8690948,84.10850525,106.5901794,49.37960815,124.0610504,52.16900635,151.4182281,54.93753433,170.9609528,55.19099808,113.0844116,98.41975403,125.7830734,91.98859406,130.4736633,94.19434357,135.7623291,93.17366791,150.2927246,102.7495193,141.3916779,110.3029404,129.1850586,112.8024063,119.2945404,107.4028778,129.8331451,100.2323914,129.9127197,103.2116089,115.3171463,49.88301086,114.764946,52.80394745,161.1268768,54.40108871,160.8836975,57.03281403,0.079560307,-1.510112636,,
2.633333333,0.014873846,0.00640685,0.292727053,0.086267442,0.001796035,0.001715535,0.352633268,10.80272007,0.026184434,0.020559728,1.5616E-06,0.009808239,0.016723044,0.000418403,0.00290247,0.084685251,0.000121121,0.000800811,18.08805275,0.052646469,99.97665405,91.93644714,0.509509563,7.610078812,0.013082107,0.008132746,0.0163085,0.004372465,63.90695572,-11.53854847,9.860456467,9.831283569,96.94167328,73.65790558,105.906044,108.0043259,129.6228027,133.3470459,164.0726318,117.4200745,182.1900024,83.08818054,104.5029755,33.50847626,116.6567459,29.9742794,129.2099304,35.77400208,147.49823,37.55054855,163.7536926,34.42234802,177.4967041,41.95146942,136.1719666,51.2933197,131.8201447,77.43702698,121.8125687,80.94003296,131.6066895,84.8968277,143.2923737,84.01708984,107.2604904,49.41656494,124.3490372,52.08994675,151.5138092,54.94582367,170.9079742,55.16956329,112.9616013,98.16261292,126.0531769,91.82253265,130.999527,94.03559875,136.3949738,93.04235077,151.4035492,102.677742,142.2584839,110.5820236,129.3436737,113.1365967,118.9286957,107.4354019,130.4364319,99.84031677,129.9402161,103.9262695,115.8009186,49.79469299,115.298172,52.55759811,161.1714325,54.23143768,160.9896088,56.8472023,0.106338881,-1.56694273,,
2.7,0.006045691,0.008878377,0.435586125,0.131849274,0.002743556,0.002386283,0.377209544,5.131743431,0.020864382,0.027108923,1.85786E-06,0.009190148,0.015511027,0.000559898,0.003643324,0.134212792,0.000158169,0.001234799,19.61955643,0.046437304,99.97489166,93.30349731,0.403633863,9.062329292,0.012418617,0.014628476,0.01085732,0.005247573,64.63552856,-11.278512,10.0330286,8.828633308,96.22468567,72.80593872,105.58181,108.6489563,129.3387909,133.5054626,162.8683929,117.9825134,181.5144653,84.02778625,105.0718155,32.77156067,117.2072678,29.76830673,129.7317352,35.19412613,148.1006622,37.0206604,164.2581024,33.95137787,178.0487366,40.8094368,136.6851044,51.1292038,132.2381439,77.01445007,122.1179962,80.88631439,131.8951569,84.79035187,143.4623871,83.92778015,106.7561646,49.35953903,124.5686646,52.16960907,151.5154724,54.80623245,171.1367645,55.09448624,113.4588623,99.11532593,126.109314,91.56573486,130.8295441,93.87038422,136.2178955,92.76394653,150.5081635,103.1455078,141.8303528,111.4548569,129.216568,114.2531967,119.1854401,108.5587463,130.0755463,99.78205872,130.0307617,104.6519089,115.5354919,49.83142471,115.0621948,53.00055313,161.1756439,54.2239151,160.9915771,57.0290451,0.13067712,-1.139625509,,
2.766666667,0.006212451,0.007805928,0.482490242,0.135181397,0.003263989,0.002092245,0.463131815,4.802529335,0.019028101,0.041265294,1.71076E-06,0.006253386,0.014064083,0.000555649,0.003407171,0.15846701,0.000131951,0.000831867,24.10458565,0.049265284,0.826834023,89.86749268,0.462710381,13.71532059,0.0054969,0.036329623,0.022809353,0.004562516,60.72796631,-7.821562767,14.34434891,11.08706379,96.89520264,68.65055084,103.4749756,107.096138,126.4881668,132.079361,160.961853,120.1466217,181.9871826,84.5190506,107.2964935,31.48329163,119.3741913,27.02545166,131.8923035,32.82907867,147.1466827,34.94636154,164.3223114,32.23910141,179.0743561,41.72972488,137.1496887,46.89997482,131.2866974,71.6570282,123.1587524,77.52910614,131.022583,82.03450775,140.900238,80.84966278,109.2740555,44.52505112,125.3302307,48.29288101,151.3630371,51.75749588,169.5366211,52.02898788,113.650444,95.46554565,125.6907578,88.68449402,129.3038788,90.69364166,133.7895355,90.21187592,148.641098,100.2828751,140.1515808,108.6115723,127.5429077,111.3119049,117.8425674,105.3038712,128.6910248,96.24661255,128.5239105,102.2840118,117.677002,41.97546768,116.360733,47.92759705,160.8689728,47.52891541,160.2996979,53.20159531,0.170996329,-0.766771453,,
2.833333333,0.006552828,0.006650347,0.539206088,0.137797281,0.003954499,0.001727203,0.600022793,4.549731731,0.019073296,0.063402697,1.52126E-06,0.004157057,0.012057604,0.000614793,0.003288575,0.1878144,0.000113626,0.000625393,29.35354996,0.051451333,1.85582E-06,88.4907608,0.488935262,20.09183121,0.002490258,0.083377041,0.047670878,0.004235633,60.81771088,-7.550904751,13.79227352,11.80126286,96.45402527,68.63999176,103.0100479,108.286232,127.2507858,132.9565887,162.4240265,120.483551,182.811554,84.16482544,106.5016174,31.62422943,118.8810959,26.72229958,131.6762695,32.77206421,147.2978973,34.78063965,164.6654053,32.03896713,178.8313904,41.39821625,137.0312042,46.82566071,131.0192871,71.39820862,122.4633713,78.1244812,130.3500824,82.58185577,140.4893646,81.25519562,108.8367233,44.67180634,125.0819016,48.07417297,151.3895721,51.35843658,169.2272186,51.86777115,113.4917374,96.08600616,125.149559,88.15341187,128.9679718,90.14360046,133.4981842,89.73017883,148.0487366,100.8224258,140.0957947,109.3606033,127.1135101,111.5142899,117.3183975,105.6958694,128.2410736,96.05456543,128.3250275,102.2543182,117.437355,42.02614212,116.0949478,48.18058777,160.7386017,47.34388733,160.0729218,53.2232399,0.177761103,-1.042730915,,
2.9,0.006912473,0.005211885,0.654000521,0.144255951,0.005486598,0.001166347,0.962451279,3.93644619,0.021251135,0.077086598,1.56684E-06,0.002900729,0.009466037,0.000867353,0.003191944,0.319132864,0.000116419,0.000427527,37.83667755,0.050268248,3.43693E-06,88.21429443,0.582075715,33.2349205,0.001149461,0.133450001,0.085864447,0.004300486,60.45213699,-6.854078293,13.38214874,11.93559074,96.70743561,69.44543457,103.660759,108.077446,127.4356079,133.0482483,162.4477539,120.3382187,182.8937225,84.49343872,106.5044785,32.30155182,118.888176,26.91989899,131.8887329,32.75556564,147.377655,34.42074203,165.0567474,31.90754128,178.8957825,42.17721176,137.0488281,46.77659607,131.2084656,71.29871368,122.7677078,78.05438232,130.5763702,82.32792664,140.6597443,81.1394577,109.1254501,45.01305008,125.2582855,48.31420517,151.3602753,51.55409241,169.1661072,52.05438614,114.0173874,95.90497589,125.4388657,88.06565857,129.230072,90.01912689,133.767868,89.59021759,148.3597107,100.5029678,140.2653198,109.3337479,127.4083252,111.5487061,117.7349625,105.6589127,128.5561218,95.71578979,128.5450439,102.4083633,117.7587509,42.30091095,116.3775864,48.45388031,160.6875153,47.4717865,159.9323883,53.38062286,0.193155032,-0.966825286,,
2.966666667,0.006599529,0.004925566,0.714864552,0.150739476,0.006291529,0.001035453,1.138691068,3.345754385,0.023370001,0.099057265,1.77752E-06,0.001905425,0.008882713,0.000902718,0.002996736,0.282101214,0.000126035,0.00029226,40.64413071,0.047694057,4.59733E-06,88.64122772,0.686852157,38.13669205,0.000530955,0.190391064,0.14418228,0.003426601,60.46997833,-7.487230778,13.59913921,11.72696495,96.74904633,68.76863861,103.7653503,107.3822403,127.5386505,131.5016327,162.1534729,119.3618698,182.5107574,83.80992889,106.7017365,31.9090004,118.9581451,26.72719383,131.7764893,32.79203033,147.3563995,34.64444351,164.7477417,31.98645973,178.5497894,41.69684982,136.9760437,47.10499191,131.1755981,71.2304306,122.5477066,77.92740631,130.4408112,82.26789856,140.6194,81.00715637,109.0838165,44.98868179,125.2806091,48.37203979,151.2738953,51.63536835,169.1278229,52.15357971,113.8131638,95.27481842,125.4335861,87.88069153,129.2181091,89.88156891,133.7453766,89.3664093,148.307251,99.76945496,140.1964569,108.2778015,127.374054,110.4554672,117.7663727,104.738121,128.4997711,95.76678467,128.5840607,101.3548431,117.6735611,42.50392914,116.2840271,48.6182785,160.6715088,47.77223206,159.8974915,53.60458755,0.160660752,-0.638680187,,
3.033333333,0.011443917,0.003595958,0.627106726,0.120505065,0.005827659,0.000595126,1.530963302,6.325031281,0.021932071,0.105089135,1.33987E-06,0.002103064,0.008160838,0.000975768,0.003004029,0.308352053,0.000213907,0.000222594,44.1194725,0.040934619,4.04785E-06,88.29902649,0.815893412,48.77955246,0.000356814,0.188397571,0.317256689,0.002617983,60.41962433,-7.484498501,14.07318783,11.89471436,96.59766388,68.30400085,103.4696503,107.8441849,126.8727798,132.5735474,161.7605591,120.0062866,183.1072693,83.78992462,106.8133469,32.01460648,119.0584183,27.17568207,131.8797302,33.00062943,147.3548737,34.79075241,164.7775116,32.19100189,178.9032593,41.8312912,137.0971985,47.1039238,131.1247253,71.32511902,122.6154633,77.81416321,130.5197296,82.18816376,140.6916046,80.97369385,109.2297974,45.04834747,125.3710022,48.33270645,151.2967834,51.76501846,169.2217865,52.22415924,113.592453,95.43875885,125.2397614,87.78477478,129.0613251,89.79135132,133.6540527,89.35063171,148.1730194,100.0820541,139.9577484,108.9446411,127.0043869,111.2086639,117.3435287,105.2625275,128.3489075,95.68623352,128.2316895,102.0271683,117.7200317,42.53933716,116.4383011,48.57714844,160.7164001,47.858284,160.0159149,53.68793869,0.181767047,-0.853712577,,
3.1,0.041665036,0.001956458,0.405553967,0.068324022,0.003892124,0.000267107,1.972933531,13.88142681,0.021132547,0.123409241,1.1526E-06,0.001848596,0.007643974,0.000992839,0.003340552,0.321891457,0.000295859,0.000158334,47.23273849,0.029426061,1.01155E-06,91.02453613,0.761461377,57.7394371,0.000203161,0.207755134,0.568589091,0.001984542,61.08258057,-7.59382534,14.83909798,10.41682625,96.45845795,68.86405182,103.6442032,110.2001724,126.3296127,136.1221771,160.0139923,122.5198135,182.0992889,84.6986084,105.5241089,32.77950668,118.6262436,27.01382446,132.8108521,33.19146347,148.1276093,35.21772766,166.1385498,33.07339096,179.9777527,43.51638412,137.6538696,47.73858261,131.6689911,73.23265076,122.3555298,78.59249115,130.5231018,83.62119293,141.2714081,82.11537933,109.133606,45.31050491,125.9435806,48.9646492,151.5975647,52.6375618,169.7141418,53.1258812,112.5275955,95.79553223,125.3520355,88.43195343,129.5344238,90.45481873,134.3969269,90.11113739,149.025238,101.348938,140.6121674,112.3182678,126.7660065,115.4220581,116.1537933,107.9217987,128.8466797,95.76390839,127.8467865,106.7212448,118.1340942,42.39697266,116.6428757,49.22089005,161.0825958,48.12377167,160.3670807,54.71239471,0.298037444,-1.352697413,,
3.133333333,0.51902765,0.000574158,0.178419784,0.022785421,0.001867505,6.59351E-05,3.045944929,28.51494217,0.019248264,0.184993029,9.56E-07,0.001620987,0.007844559,0.000944616,0.003944706,0.397009909,0.000343346,0.000110353,54.63145447,0.019237194,3.33E-07,92.10767365,0.719067574,70.57164764,0.000125525,0.271984667,0.868635535,0.001483393,61.19979858,-8.212623596,14.96650124,9.714664459,96.52604675,68.15727234,102.7332382,108.0399399,126.2920761,133.7500153,160.9108429,121.9561539,182.1416016,85.44811249,106.9190674,32.22268295,120.0073471,26.53506279,133.1856079,32.9969101,147.9466095,35.18255234,165.623764,32.25041199,180.1461639,42.32709122,137.9926147,47.3312149,132.2616577,72.54930115,123.2131805,78.79010773,131.3062134,83.80744934,141.6727448,82.19510651,109.5752029,45.21583557,125.9434967,49.11502838,151.9310303,52.58627319,170.2754364,53.01948547,113.3741684,96.49523926,125.8674164,89.03134918,129.9363251,91.16579437,134.6839905,90.71849823,149.5072937,101.7631073,141.2030792,111.1780624,127.6902084,114.0244064,117.0948563,107.1341095,129.2220764,96.6374054,128.9250336,104.9047546,118.310997,42.39860916,116.680687,49.01874924,161.526062,48.06703568,160.8313141,54.22121048,0.226555092,-1.005964449,,
3.2,22.5424614,0.000100105,0.039706659,0.00372936,0.00042829,9.95355E-06,3.969621181,52.63674927,0.017629709,0.205600441,9.05E-07,0.001445864,0.008124344,0.000849126,0.004016005,0.391331583,0.000454567,7.59032E-05,58.75122452,0.010393082,6.46E-07,93.88469696,0.70482403,79.08435822,7.4701E-05,0.290560335,1.817564249,0.001155863,61.19008255,-7.916093349,14.95196629,8.343635559,96.89346313,69.68489075,104.8448639,109.3073273,127.9900436,134.6490021,160.4913788,122.3126678,182.1414032,85.76447296,107.9117813,32.85115051,120.7119751,27.7023468,134.0538025,33.89384842,149.4168091,36.40672684,167.2714386,33.90748596,181.0954132,44.36426544,139.4824677,48.2867012,133.9457245,74.01118469,124.3480072,79.2468338,132.7719269,84.56078339,143.2548828,83.03494263,110.5175171,45.70839691,127.1106033,49.4618454,153.0508423,53.40341187,171.1320038,54.08156967,114.3654404,96.25643921,127.408165,89.3063736,131.5090332,91.5123291,136.2602692,91.07778931,150.6445313,101.9691162,142.4646759,111.7091675,129.1293945,114.5019379,118.4374542,107.2976303,130.7664337,97.00543213,130.3123474,105.3394165,119.3221588,42.98829651,117.8383789,49.63256454,162.3660736,49.12126923,161.6842651,55.31310654,0.227259191,-1.131806238,,
3.266666667,92.82641602,1.78297E-05,0.01034622,0.000692434,0.000120047,1.83269E-06,5.243115425,75.0790329,0.017328337,0.250173956,9.05E-07,0.001220647,0.008997537,0.000836391,0.004460908,0.377874374,0.000623636,5.42646E-05,65.5569458,0.004399061,9.75E-07,94.52526855,0.701114833,85.027771,4.9272E-05,0.32670939,3.668084621,0.000952769,61.3675499,-7.534656048,14.62116146,7.756383896,96.64775085,69.75476074,104.0950775,109.6343842,127.6763916,134.968689,160.4195404,122.5073242,182.0059509,86.28527832,107.6414261,33.10173035,120.5922699,27.89842224,134.1604614,34.00391388,149.7158051,36.35010147,167.4557953,33.79763794,181.2217712,44.14291,139.7155914,48.1414032,134.1596069,74.01914215,124.407814,79.24809265,132.9489746,84.43199158,143.6055298,83.05027771,110.3877335,45.75899506,127.1649017,49.33420944,153.1716614,53.06103516,171.2249451,53.80944824,114.3941345,96.34816742,127.5665817,89.40392303,131.5422516,91.56941986,136.2299957,91.12804413,150.6875305,101.8671417,142.5046692,111.4694748,129.3020935,114.3393326,118.6649094,107.3145828,130.8218384,97.28873444,130.5186462,105.0083237,119.2628937,42.77680969,117.8021469,49.60224152,162.5141296,48.61371994,161.8118286,55.04424667,0.210444303,-1.153957015,,
3.333333333,98.0429306,8.60873E-06,0.007186109,0.000394601,9.13277E-05,9.55E-07,6.697255135,82.57402039,0.018865351,0.214771762,1.1183E-06,0.001258642,0.010315504,0.000800529,0.005465381,0.331532508,0.000772883,6.29941E-05,72.4879837,0.002353532,1.10106E-06,93.46881104,0.567496479,89.48766327,5.15174E-05,0.277956098,2.991602421,0.000755722,61.11296844,-8.069214821,14.51714611,8.694805145,96.99274445,69.41207123,104.3615723,109.3335953,128.266098,134.0305634,161.8165741,121.8914566,182.8181305,85.88195038,107.8234711,33.10677719,120.8252029,27.88048172,134.3351135,34.12865067,149.0708618,36.5392952,166.946579,34.04825974,181.023407,44.29445648,139.3571014,48.31955719,133.9839935,73.74492645,124.3984299,79.50986481,132.766449,84.64914703,143.3889008,83.10305023,110.4509048,45.88473892,126.8619766,49.7279129,153.1266327,53.4848175,171.017807,54.03614426,114.4857941,96.7793045,127.3511658,89.43248749,131.456543,91.58486176,136.1987457,91.12132263,150.6779633,102.0927734,142.7350616,111.5377808,129.3340454,114.2518311,118.5519104,107.3386536,130.750412,96.92737579,130.6109467,105.266716,119.1778412,43.22294998,117.588913,49.70333862,162.3830719,49.20240021,161.7842255,55.25259399,0.228006457,-0.714670154,,
3.4,96.74951172,1.04724E-05,0.00905329,0.000504854,0.000117638,1.13422E-06,6.948754787,79.28746033,0.019886261,0.165100873,2.16273E-06,0.003221605,0.011676337,0.000788911,0.004624786,0.396380633,0.001048801,7.69364E-05,73.34260559,0.001446693,1.760259986,96.05983734,0.624964356,90.58148193,5.70263E-05,0.1564686,1.579133391,0.000716533,66.5178299,-9.416405678,14.23745155,6.031256676,100.3517456,71.90390015,109.657814,109.7976837,132.3369293,135.8940125,165.1182861,120.9305344,186.0772552,86.52944946,110.9660645,30.95533562,124.1536102,28.22400475,136.9346161,34.78268814,156.2798157,37.76069641,172.3501434,35.57113647,185.9734955,43.74919891,144.1969299,50.74549484,138.9312897,76.23841858,127.9571762,79.63365936,138.5401459,84.26821136,150.1026306,83.87470245,112.7058411,47.28961563,131.1858521,51.03178787,158.7423096,55.18077087,178.5223999,56.92299271,117.1739731,96.56822968,132.4064484,90.43334961,136.9947968,93.0178833,142.4615784,92.20085907,157.7995453,102.6295853,148.1729279,113.6540909,134.0279083,116.9304657,122.5943756,109.3940353,136.4023438,98.30538177,134.9386139,108.1237335,121.7843475,48.13490295,121.4906158,50.9437027,168.3892059,55.25197601,168.4198608,57.52671432,0.241674888,-0.165967217,,
3.466666667,96.08715057,1.13188E-05,0.009807847,0.00055185,0.000128293,1.20823E-06,7.008499146,78.09990692,0.023643296,0.156535804,4.4741E-06,0.007806531,0.012723302,0.000717676,0.003942649,0.411797643,0.001153797,0.00010936,73.43704987,0.000885512,99.99290466,95.63743591,0.706470132,90.95976257,5.80355E-05,0.119455196,0.95204711,0.000663642,65.44345856,-10.49278831,14.61336803,6.562477112,100.673172,70.38619995,109.2825775,107.808197,133.015686,134.0894012,166.4056854,119.8816681,186.4310913,86.06520081,111.3406982,31.26952362,123.939537,28.57452583,137.1289368,34.33102036,155.2447815,37.52864456,171.7837982,35.32582474,185.9927063,43.47095108,143.7736053,51.13540649,139.0863342,75.69881439,128.669342,79.70433807,138.7289734,84.69329834,150.028717,83.79581451,113.3256836,47.36304855,131.4253082,51.35229492,158.5749054,55.35919571,178.0569916,56.99132538,117.9648819,96.62807465,132.2154999,89.84672546,136.8435974,92.4624939,142.4964752,91.84971619,157.2021942,102.7604065,147.7428131,113.7578888,133.5325775,116.9039841,122.4541245,109.0956268,136.2205963,97.64393616,134.6194153,108.0964661,122.4656067,48.41974258,121.9374695,51.16754913,168.3004303,55.31375504,168.1766357,57.71834183,0.266267747,-0.442639827,,
3.533333333,94.85813904,1.32482E-05,0.010587598,0.0006212,0.000136105,1.35259E-06,6.725810528,76.52144623,0.026215333,0.148016781,8.91382E-06,0.019008916,0.013905384,0.000518769,0.00329414,0.31358403,0.001285276,0.00014786,71.89670563,0.00081627,99.99137878,95.98788452,0.803701937,90.70029449,6.82324E-05,0.106078692,0.520115554,0.000582212,65.79425812,-10.18801212,14.52518654,6.125477314,100.4173508,70.60430908,108.971611,107.724823,132.8060455,134.3332977,165.802948,120.2218933,185.9516602,86.747612,111.4727707,31.49700165,123.9163361,28.80582619,136.7821655,34.61072922,155.6748047,37.88451385,172.0428467,35.57606125,185.9338226,43.80940247,143.5982971,51.16192627,138.8932343,76.11458588,128.1282349,79.64985657,138.5498352,84.55426025,150.3621216,83.59738922,113.2194214,47.48096466,131.1560669,51.17541885,158.6808777,55.22331238,178.3299103,56.94184494,117.9411469,96.42809296,132.3369751,90.0693512,136.9871674,92.69353485,142.6030273,91.94359589,157.4598999,102.3320847,147.9937744,113.4104233,133.7789154,116.5536652,122.6668396,108.9273071,136.2685089,97.79029846,134.7989349,107.8975143,122.2782822,48.52097702,121.8544998,51.0367775,168.4645233,55.32085037,168.3525391,57.51704407,0.255609964,-0.239667491,,
3.6,91.1803894,1.91433E-05,0.011764728,0.000777014,0.000144676,1.81878E-06,5.655601025,73.53752136,0.0375464,0.12723428,2.14816E-05,0.033070087,0.015739199,0.000389115,0.002459301,0.220247805,0.001709829,0.000117059,66.86386108,0.00093238,5.698375225,98.73729706,1.388320088,87.79829407,6.18073E-05,0.102064528,0.333893269,0.000456093,64.47035217,-9.612592697,11.31367874,-0.203975901,106.7444382,72.08014679,117.7849808,110.4711304,142.8120575,134.186264,174.529068,119.343277,193.0552368,81.75772095,117.7867126,33.63412476,132.8193054,28.94889832,148.338623,35.04673004,165.1836853,37.88846207,182.3620148,36.0591507,195.1833496,45.64588928,154.9228363,49.71768951,151.123291,75.25180054,140.4156036,80.10953522,150.4134979,85.16625977,160.3105927,83.10289001,123.3896866,45.58861542,141.2718506,50.15949631,169.2783813,54.34665298,187.1929169,54.83922958,127.9556961,96.49993896,144.3877106,90.74902344,148.9341736,92.67553711,153.9305115,92.1795578,166.3114929,101.3097458,159.0395966,111.3520889,145.8147125,115.1233597,133.7322083,108.1702728,148.1331177,97.99071503,146.7628784,106.5453949,133.3916473,43.53155136,132.0543213,48.93121719,179.0081482,50.19704056,178.676651,55.61656189,0.224122511,1.142875357,,
3.633333333,66.27338409,4.33222E-05,0.019978723,0.001592346,0.000246114,3.63705E-06,4.82572937,63.97122192,0.05701831,0.096300721,3.90797E-05,0.021920513,0.017171573,0.000296874,0.001755202,0.148290813,0.002383077,0.000100137,61.58503723,0.001315062,1.99221E-05,98.73630524,2.760622263,86.09671783,6.684E-05,0.073861115,0.307915866,0.00035083,64.08716583,-10.90771961,11.31740475,0.207936734,107.5503006,69.6938858,116.4437332,108.7240067,143.8704987,133.4476013,176.1551208,117.2949142,194.0892181,81.63549805,117.4022903,34.0356102,132.7737732,29.04860687,149.1989899,35.37620163,164.8578949,37.83671951,182.1018524,36.04224014,195.0332184,45.36580276,155.2553406,50.62543869,151.1532745,74.95887756,139.7697449,80.25398254,149.6270905,85.17790222,160.1467133,83.45893097,123.7105179,45.94766998,141.7225494,50.3888855,168.9278564,54.44734192,187.1779938,54.83834457,128.9434967,96.3999176,144.4292297,90.27670288,149.0876617,92.40821838,154.0210724,91.87780762,166.1813812,101.172081,159.5239563,110.2117996,146.2644958,113.615242,134.2216492,106.8504944,148.1675262,97.29634857,147.4084473,105.3871384,134.0165558,44.08537674,132.5336761,49.67715073,179.1688843,50.56127167,178.7349701,56.13207626,0.216456994,0.695936748,,
